,sample_id,mol_smiles,conductivity
4187,13222,NC(=O)CCNC(=O)C(CN[Cu])OC(=O)[Au],8.88191419627628e-05
2301,13234,CC(CNC(=O)[Au])NC(=O)C(C)N[Cu],4.6469971586803705e-05
691,13239,COC(=O)C(NC(=O)CO[Cu])C(C)OC(=O)[Au],3.83199825234124e-05
3229,13242,CN(CCNC(=O)CO[Cu])C(=O)COC(=O)[Au],5.31120288736427e-05
3430,13258,COC(C)(CNCC(CO[Cu])OC(=O)[Au])OC,6.60574927058487e-05
2747,13262,C#CC(C)NCC(CO[Cu])OC(=O)[Au],3.79947248833777e-05
1742,13263,CC#CCNC(CO[Cu])COC(=O)[Au],5.21595109959217e-05
5775,13269,CCN(C)C(=O)CNC(CO[Cu])COC(=O)[Au],9.0256690957325e-05
2716,13270,COCC(CNC(=O)COC(=O)[Au])O[Cu],0.0001273091918589
2310,13278,COC(CNC(=O)[Au])C(=O)NC(C)C(C)N[Cu],3.62418323302779e-05
4773,13280,COC(CN[Cu])C(=O)N(C)C(C)CNC(=O)[Au],4.39724182798389e-05
2688,13281,CC(C)(C)C(CCN[Cu])OC(=O)[Au],4.18788469002503e-05
5272,13291,CNC(=O)CN(C)C(=O)C(CN[Cu])OC(=O)[Au],5.30934360942991e-05
4784,13292,CON=CC(=O)NC(CO[Cu])COC(=O)[Au],5.48363576734219e-05
4561,13298,CS(=O)(=O)CCNC(CO[Cu])COC(=O)[Au],9.234949083857908e-05
4783,13304,COCC(NC(=O)[Au])C(=O)NCCCO[Cu],5.76908582308236e-05
1531,13305,CC(C)(OC(=O)[Au])C(=O)NCCN[Cu],9.79776777809173e-05
1919,13310,CC(OC(=O)[Au])C(CO[Cu])NS(N)(=O)=O,2.02071435232954e-05
921,13311,CCOCCNC(CN[Cu])CNC(=O)[Au],0.0001000323199591
2901,13315,CNC(C)C(=O)NCC(COC(=O)[Au])O[Cu],7.138372539644829e-05
3611,13316,CSC(COC(=O)[Au])C(C)N[Cu],3.31233365731211e-05
3378,13318,COC(C)CNC(=O)CC(CN[Cu])OC(=O)[Au],8.20219868264915e-05
4119,13319,CNCCCN(C)CC(CN[Cu])OC(=O)[Au],6.600092878003138e-05
1125,13321,CC(C)CC(CN[Cu])OC(=O)[Au],3.4993156293511304e-05
461,13327,CC(NC(=O)CC(CNC(=O)[Au])O[Cu])C(N)=O,7.25129851569308e-05
2235,13330,CNC(C(=O)N(C)CCO[Cu])C(C)OC(=O)[Au],6.14154415239383e-05
2633,13331,CCCNC(=O)C(CO[Cu])NC(=O)[Au],5.138335115804461e-05
2667,13334,CC(C)(O[Cu])C(C)(C)OC(=O)[Au],2.1804095499503e-05
4913,13340,CC(=O)NCCNCC(COC(=O)[Au])O[Cu],9.779268507067428e-05
1714,13342,CC(C)OCC(=O)NCC(CO[Cu])OC(=O)[Au],0.0001364982141494
2949,13343,CC(COC(=O)[Au])(NCCCO[Cu])C(=O)O,3.1872155296427e-05
4130,13345,CC(CN(CCO[Cu])C(C)C)OC(=O)[Au],5.5885277675909e-05
436,13346,CCC(CNC(CO[Cu])C(=O)OC)OC(=O)[Au],6.53757568144559e-05
3143,13350,CCC(NCC(CO[Cu])OC(=O)[Au])C(N)=O,5.98012458337963e-05
3946,13352,CCC(CNCC(C)(C)CO[Cu])OC(=O)[Au],4.2030686700266e-05
5560,13353,CCC(CNCC(O[Cu])C(N)=O)OC(=O)[Au],4.8189760289894e-05
3258,13365,CCC(=O)C(=O)NCC(CO[Cu])OC(=O)[Au],2.60191810929775e-05
5820,13366,CCC(C)C(CO[Cu])NCC(C)OC(=O)[Au],4.41911365280623e-05
2971,13367,NC(=O)CNC(=O)C(CCCNC(=O)[Au])N[Cu],0.0001240818423596
2062,13368,CC(N(C)CC(CO[Cu])OC(=O)[Au])C(C)(C)C,2.89155798727768e-05
3011,13369,CC(C)NC(=O)CNCC(COC(=O)[Au])O[Cu],8.287492485373921e-05
5914,13372,COCCCNC(CN[Cu])CNC(=O)[Au],0.0001136156809998
1136,13373,CC(C)(CNC(=O)CCCCOC(=O)[Au])O[Cu],8.816927245851659e-05
5181,13374,CC(CCNC(=O)CNC(=O)[Au])N[Cu],5.499018837987989e-05
4329,13376,CCCCN(CC)CC(COC(=O)[Au])O[Cu],2.861459253126049e-05
3120,13377,COC(=O)C(CNC(C)CO[Cu])OC(=O)[Au],6.505000633162939e-05
2619,13378,CNC(=O)CN(CCCO[Cu])CCOC(=O)[Au],7.81681623916246e-05
2574,13379,CCCC(CC(=O)NC(C)COC(=O)[Au])O[Cu],4.25224561417769e-05
3730,13380,CCCC(CCO[Cu])CNC(=O)[Au],3.164601367529841e-05
5041,13381,COCC(=O)N(C)CC(COC(=O)[Au])O[Cu],5.153546335476421e-05
1911,13383,CCC(CC)(CCOC(=O)[Au])NCCO[Cu],4.0345254917653705e-05
5649,13384,CC(C)(OC(=O)[Au])C(=O)NCCO[Cu],5.3448075155176896e-05
899,13386,CC(CCNC(=O)COCCNC(=O)[Au])N[Cu],7.9990253288236e-05
5711,13387,CC(CNCC(CN(C)C)O[Cu])OC(=O)[Au],6.100114040666221e-05
5384,13390,CC(CNC(C(=O)O)C(C)OC(=O)[Au])O[Cu],6.36933858210254e-05
4151,13393,CSCC(CN(C)C(C)CO[Cu])OC(=O)[Au],8.98412397159387e-05
885,13394,CC(C)(CNCC(C)(C)OC(=O)[Au])O[Cu],5.01905049332671e-05
4352,13395,CNC(=O)CNC(=O)C(CO[Cu])NC(=O)[Au],3.50534090952324e-05
2190,13396,CC(C)C(C)(O[Cu])C(=O)OCCCOC(=O)[Au],2.68207213870334e-05
4957,13397,CN(CCCCCO[Cu])CC(C)(C)NC(=O)[Au],6.92453588713131e-05
4586,13398,CC(CC(C)OC(=O)[Au])NCC(C)O[Cu],5.809824295398941e-05
2023,13400,C#CCC(NC(=O)[Au])C(=O)N(C)CCO[Cu],2.87432811575332e-05
1922,13402,CC(C)C(N[Cu])C(NC(=O)[Au])C(C)C,3.44725950834618e-05
4497,13405,CCC(CNCC(CC(C)C)OC(=O)[Au])O[Cu],4.10911282145654e-05
3192,13407,CC(CC(C)(C)NC(=O)[Au])O[Cu],2.7696424181215e-05
296,13408,CCC(CCO[Cu])CNC(C)CCOC(=O)[Au],8.09527012225068e-05
4730,13411,CC(CCNS(=O)(=O)CCNC(=O)[Au])O[Cu],4.88426227272794e-05
4985,13412,CC(C)(CCCOC(=O)[Au])CN[Cu],3.3290831817870004e-05
5534,13414,CCCCCCCC(CO[Cu])OC(=O)[Au],3.1493898121482e-05
4885,13415,CC(CN(C)CC(OC(=O)[Au])C(C)C)N[Cu],3.96902615656354e-05
322,13417,N#CCCCCNC(=O)CC(CNC(=O)[Au])O[Cu],7.53842514688626e-05
2193,13420,CCNC(=O)C(NC(=O)[Au])C(C)O[Cu],4.69935675662057e-05
4413,13421,CC(C)(CCC(=O)NCCCOC(=O)[Au])N[Cu],9.06776456427282e-05
140,13423,CC(N[Cu])C(C)NC(=O)COCCNC(=O)[Au],5.88366042553729e-05
1390,13427,CCC(CN(C)C(CC)COC(=O)[Au])O[Cu],4.61620391947067e-05
3301,13428,CC(C)(C)C(CNC(=O)[Au])O[Cu],3.57460614596471e-05
402,13429,CC(CN(C)C)NCC(CO[Cu])OC(=O)[Au],0.0001007830400982
789,13430,CCC(CC)(CN(C)CCO[Cu])OC(=O)[Au],5.32917445231041e-05
2814,13431,CCCCCCNC(=O)C(CO[Cu])NC(=O)[Au],4.0047037837917896e-05
142,13432,CC(NC(=O)C(CNC(=O)[Au])O[Cu])C(N)=O,7.492344499314051e-05
1147,13436,CC(CCO[Cu])NC(=O)COCCNC(=O)[Au],9.49122456277667e-05
3007,13438,CCC(C)CC(COC(=O)[Au])NCC(C)O[Cu],7.296118274446421e-05
6003,13439,NC(=O)CCNC(CO[Cu])COC(=O)[Au],0.0001090898117338
5789,13440,CC(CCCN(C)CC(C)OC(=O)[Au])O[Cu],8.233351661133742e-05
1278,13443,C#CC(C)(CCCC(C)(C)O[Cu])OC(=O)[Au],4.1766039437875e-05
3341,13444,CC(COC(=O)[Au])N(C)CC(O[Cu])C(C)(C)C,2.20072511097455e-05
4486,13445,CN(CC#N)C(=O)CC(CN[Cu])OC(=O)[Au],3.5436142717909e-05
5801,13446,CC(C)OC(=O)CNCC(CO[Cu])OC(=O)[Au],9.3842647802913e-05
5133,13447,CC(NCCCCCO[Cu])C(C)OC(=O)[Au],8.89495572879923e-05
5167,13449,CNCCNC(=O)CC(COC(=O)[Au])N[Cu],6.517332498807379e-05
1144,13450,CCC(CC)(CN(C)CC(C)OC(=O)[Au])O[Cu],5.1130867088176704e-05
2795,13451,CC(C)(CNCC(CO[Cu])OC(=O)[Au])C(N)=O,5.73244723276924e-05
2813,13452,CCOCC(=O)NC(C)(CO[Cu])COC(=O)[Au],6.356418902451321e-05
5135,13453,CNCC(CNCC(COC)OC(=O)[Au])O[Cu],8.06682750567485e-05
941,13454,CC(CNCCC(C)(C)O[Cu])OC(=O)[Au],3.79165405520725e-05
2488,13455,CC(CCCNC(=O)[Au])O[Cu],3.815380127369311e-05
872,13456,CCC(CO[Cu])NCCCC(C)OC(=O)[Au],6.0521536013385206e-05
4471,13457,COC(=O)C(CNCCO[Cu])OC(=O)[Au],3.85382109543099e-05
1240,13458,CCCC(CCNCC(C)O[Cu])OC(=O)[Au],2.91957423943203e-05
1163,13459,CCC(CCOC(=O)[Au])NC(C)CCO[Cu],6.135272748764871e-05
2271,13460,C=CC(COC(=O)[Au])NC(=O)CNCCN[Cu],0.0001242761942621
3416,13461,CCCCN(CCCO[Cu])CC(C)OC(=O)[Au],4.276296776396e-05
495,13462,CCCC(CN(C)C(C)COC(=O)[Au])O[Cu],5.17124234322557e-05
344,13463,COCC(NC(=O)[Au])C(=O)NOCC(C)N[Cu],0.0001038512533313
3983,13464,CCC(CCCNC(=O)C(C)NC(=O)[Au])O[Cu],3.0512159848980395e-05
3501,13465,CCCC(CCOC(=O)[Au])NCC(CC)O[Cu],5.023983868275921e-05
627,13466,CNCC(C)(CN(C)CCNC(=O)[Au])O[Cu],2.9091620005268605e-05
717,13468,COCC(CN(C)CC(C)OC(=O)[Au])O[Cu],9.56097453469888e-05
1346,13469,CCC(CN(C)CCC(C)OC(=O)[Au])O[Cu],5.50199374057735e-05
3615,13470,CC(=O)CNC(CO[Cu])COC(=O)[Au],0.0001120453806295
115,13473,CC(C)C(COC(=O)[Au])NCCC(C)(C)O[Cu],4.62587505464051e-05
831,13474,CCC(COC(=O)[Au])NCCC(O[Cu])C(C)C,4.48778236127401e-05
419,13475,CCCC(CCC)NC(CO[Cu])COC(=O)[Au],2.89504830284656e-05
4991,13476,CCN(CCN[Cu])CC(C)(C)OC(=O)[Au],9.5640520976919e-05
2535,13478,CCCCC(=O)NC(C)(CO[Cu])COC(=O)[Au],5.37212874706548e-05
1800,13479,CCC(COC(=O)[Au])NCCC(C)O[Cu],7.210680210663979e-05
3958,13480,C=CC(C)(O[Cu])C(=O)N(C)CC(C)OC(=O)[Au],3.73449158037617e-05
4053,13481,C#CCOCC(CNCCCOC(=O)[Au])O[Cu],0.0001034470724945
3157,13482,CCC(CNC(C)C(C)OC(=O)[Au])O[Cu],6.45154064573318e-05
4343,13483,C=C(COC(=O)[Au])C(=O)NC(C)CC(C)O[Cu],3.508984411563689e-05
3266,13484,CC#CCCCC(=O)NC(CO[Cu])COC(=O)[Au],5.474912817667721e-05
178,13485,CCCCCNC(=O)CC(CN[Cu])OC(=O)[Au],8.382945624744041e-05
1960,13486,C=C(COC(=O)[Au])C(=O)NCCCCO[Cu],7.634192917927521e-05
5684,13487,CCC(C)(O[Cu])C(=O)NCCC(C)OC(=O)[Au],4.6093999865412e-05
4613,13488,COCC(C)(CO[Cu])CC(C)COC(=O)[Au],4.85769626879803e-05
1281,13489,CC(C)C(CN(CCOC(=O)[Au])C(C)C)O[Cu],4.045589367432229e-05
2846,13491,C=CCNCCN(CCN[Cu])CCNC(=O)[Au],0.0001819188250346
2513,13492,C=CC(CO[Cu])NC(=O)C(C)(C)COC(=O)[Au],4.42602617977752e-05
5330,13493,CCNC(=O)CC(CN[Cu])OC(=O)[Au],0.0001000806982752
2153,13494,CCC(C)(COC(=O)[Au])NC(C)CCO[Cu],5.00724196376439e-05
1880,13495,CC(C)(CC(C)(C)OC(=O)[Au])O[Cu],1.4798669013740802e-05
2944,13496,CCCC(CN(CC)CCCO[Cu])OC(=O)[Au],5.12248045213015e-05
546,13497,CC(C)(C)C(C)(CN[Cu])OC(=O)[Au],2.63727037214958e-05
5037,13498,CCC(C)NC(C)(CO[Cu])COC(=O)[Au],2.0330368435814003e-05
1090,13499,CCC(CNC(COC(=O)[Au])CC(C)C)O[Cu],4.696182831001429e-05
3827,13500,CC(CCNC(=O)CC(C)(C)O[Cu])OC(=O)[Au],4.04862071887961e-05
3920,13501,CCCC(C)C(COC(=O)[Au])N[Cu],3.85171295605104e-05
3474,13502,CC(=O)CSCC(C)(CO[Cu])COC(=O)[Au],5.71280264558009e-05
1039,13503,CC(C)(COC(=O)[Au])NC(=O)CCCCO[Cu],5.65246100079673e-05
2055,13504,CC(CNCC(CC(C)(C)C)O[Cu])OC(=O)[Au],5.0707103894326296e-05
2287,13505,C#CCC(COC(=O)[Au])NC(C)CCO[Cu],0.0001037889702157
4049,13506,C#CCCNC(CO[Cu])COC(=O)[Au],6.05304302454906e-05
2131,13507,CNCC(C)NC(=O)C(CO[Cu])NC(=O)[Au],6.88745914448696e-05
2978,13508,C=CC(OC(=O)[Au])C(=O)NOC(C)(C)CO[Cu],4.89446237782886e-05
1718,13509,CN(CCCCCCNC(=O)[Au])CCCN[Cu],8.95872634953104e-05
1976,13510,CCN(CC(C)(C)OC(=O)[Au])C(C)C(C)O[Cu],4.11731709291373e-05
1243,13511,CC(C)(CNCCCCN[Cu])NC(=O)[Au],6.319895870004e-05
4202,13512,C=CC=CCCN(CCO[Cu])CCOC(=O)[Au],0.000105624203209
2788,13514,COC(CNC(=O)[Au])C(=O)N(C)CCO[Cu],4.16812536994985e-05
4020,13515,CC(CC(C)NC(=O)[Au])NCCCN[Cu],5.091481940574721e-05
1465,13516,CC(C)N(CCCO[Cu])CCNC(=O)[Au],0.0001274720036304
1764,13517,CN(CCN[Cu])C(=O)C(CCCC#N)NC(=O)[Au],5.357432641552871e-05
2905,13519,C=CC(C)(CNCC(C)O[Cu])OC(=O)[Au],6.019036769512789e-05
3991,13520,CCC(CCOC(=O)[Au])NC(C)C(C)O[Cu],3.98756570428509e-05
2327,13521,CC=CC(OC(=O)[Au])C(=O)NC(C#N)CO[Cu],3.49999800357576e-05
5474,13522,CC(CN(C)CCCOC(=O)[Au])O[Cu],5.21312071191872e-05
5222,13523,C#CCNC(=O)NC(CO[Cu])COC(=O)[Au],4.95146293227397e-05
2075,13524,C=C(COC(=O)[Au])C(=O)N(C)CCCCO[Cu],0.0001580977432258
1005,13525,CC(C)CN(CCN[Cu])CCOC(=O)[Au],8.2072831859987e-05
5372,13526,CCC(CO[Cu])N(C)CCCC(C)OC(=O)[Au],6.314983147440872e-05
4956,13527,CCC(C)(C)CCNC(CO[Cu])COC(=O)[Au],3.00080447595533e-05
3790,13529,C=CC(CO[Cu])NC(CC)COC(=O)[Au],0.0001189209101402
3242,13530,CC(C)OCCNC(=O)C(COC(=O)[Au])N[Cu],5.328854143479e-05
339,13531,CCC(C)C(CNCC(C)O[Cu])OC(=O)[Au],6.42444208252152e-05
3098,13532,CC(CN(CC=CCl)CCO[Cu])OC(=O)[Au],6.692885599025229e-05
3968,13533,CCC(CNCC(C)(O[Cu])C(C)C)OC(=O)[Au],6.260039225171011e-05
5605,13534,CC(CCCNC(C)CCO[Cu])COC(=O)[Au],6.078840759187471e-05
1044,13535,COCC(CCNC(=O)CCOC(=O)[Au])O[Cu],6.86515158761546e-05
4207,13536,CCCC(OC(=O)[Au])C(=O)OCCO[Cu],6.02002077504293e-05
1064,13537,NC(=O)CCNC(=O)C(CCN[Cu])NC(=O)[Au],4.79580503136885e-05
2950,13538,CC(C)=CCN(CCOC(=O)[Au])CC(C)O[Cu],5.3406875210301e-05
1072,13539,CCCC(CCOC(=O)[Au])NC(C)C(C)O[Cu],5.14448832914585e-05
4903,13540,CCC(CCNC(=O)CC(C)NC(=O)[Au])O[Cu],4.41141813096203e-05
5900,13541,C=C(CC)C(=O)NC(CO[Cu])COC(=O)[Au],7.88136238709756e-05
5098,13542,N=CNC(=O)C(CCCNC(=O)[Au])N[Cu],9.172589739564408e-05
3838,13543,CC(C)CC(C)NCC(CO[Cu])OC(=O)[Au],2.58556915468757e-05
1331,13544,CC(CCO[Cu])NCC(COC(=O)[Au])C(C)C,5.8167960041334e-05
5866,13545,CCCCOC(=O)NCC(CO[Cu])OC(=O)[Au],3.25407941727638e-05
367,13546,CSCC(CN(C)CC(C)NC(=O)[Au])O[Cu],7.02868776024442e-05
2006,13547,CN(CCCCNC(=O)[Au])CCCN[Cu],0.0001108558557859
288,13548,CCCCC(CO[Cu])COC(=O)[Au],7.29134135577966e-05
2308,13549,CCC(CNCCCC(C)(C)O[Cu])OC(=O)[Au],5.11776934276708e-05
2954,13550,CC(CCCNC(=O)[Au])CN[Cu],5.03978068204911e-05
3996,13551,CCC=CNC(=O)C(CCCCNC(=O)[Au])N[Cu],4.82993856851834e-05
2196,13552,CCC(CNCCC(C)CCO[Cu])OC(=O)[Au],4.45957510626824e-05
4981,13553,CCC(C)C(=O)NC(C)(CO[Cu])COC(=O)[Au],2.1362600336507e-05
2325,13554,COCCNC(=O)NCC(CO[Cu])OC(=O)[Au],9.772284287712808e-05
5260,13555,CC(C)CNCC(CC(C)(C)O[Cu])OC(=O)[Au],3.3378991650870697e-05
5917,13556,O=C(CCCCCN[Cu])NCCCOC(=O)[Au],8.85063740460611e-05
153,13557,CC(CC#N)NCC(O[Cu])C(C)OC(=O)[Au],5.01569926192507e-05
3686,13558,CCC=CNC(=O)C(CCCNC(=O)[Au])N[Cu],3.3394752178319e-05
3536,13559,O=C(COC(=O)[Au])NC(CO[Cu])CC(F)F,4.60066015955167e-05
212,13560,CCCCCCN(C)CC(CN[Cu])OC(=O)[Au],2.95917549299987e-05
5295,13561,CCC(CNC(CC)C(C)(C)O[Cu])OC(=O)[Au],2.53681025040498e-05
2952,13562,CC(COC(=O)[Au])NC(C)C(C)O[Cu],2.86259478484272e-05
4850,13563,CCC(CNC(C)CCCCO[Cu])OC(=O)[Au],5.13506681760709e-05
1094,13564,CC(C)(CCOC(=O)[Au])N[Cu],4.64642700475179e-05
1444,13565,C#CC(C)(NC(=O)[Au])C(=O)NCCCCN[Cu],6.78446112621292e-05
3385,13566,CC(C)OC(=O)C(C)(CO[Cu])COC(=O)[Au],2.78945413383384e-05
1366,13567,CCCC(CNC(C)(C)CCO[Cu])OC(=O)[Au],3.83893108659581e-05
2880,13568,CC(CCCO[Cu])NC(C)CCOC(=O)[Au],0.0001168655130741
2366,13569,CC(CC#N)C(=O)NC(CO[Cu])COC(=O)[Au],5.71893255185254e-05
1884,13570,CC(CC(=O)OCC(C)(C)OC(=O)[Au])O[Cu],4.66733756114647e-05
2717,13571,CCN(CCCCO[Cu])C(C)COC(=O)[Au],4.293747101854361e-05
722,13572,CC(C)CN(C)CC(O[Cu])C(C)(C)OC(=O)[Au],4.97311189370065e-05
5296,13573,CC(C)CC(C)CNC(CO[Cu])COC(=O)[Au],3.30331866790529e-05
2159,13574,CC(CCCCNC(=O)[Au])N[Cu],5.20820549317807e-05
1682,13575,COCC(C)N(CCO[Cu])CCOC(=O)[Au],7.07070855792838e-05
2730,13576,CC(CNCCCOC(=O)[Au])O[Cu],0.0001309853425747
959,13577,C=C(CO[Cu])C(=O)NC(C)(CC)COC(=O)[Au],2.8900441391435688e-05
47,13578,CCC(CN(C)CC(C)N[Cu])OC(=O)[Au],6.56783796846854e-05
5385,13579,CCN(CCCCCCN[Cu])CCNC(=O)[Au],0.0001163578459029
116,13580,CC(C)CCCN(C)CC(CN[Cu])OC(=O)[Au],3.65752816758724e-05
1628,13581,C#CCC(CO[Cu])NC(=O)CCCCOC(=O)[Au],5.05057142339077e-05
5300,13582,CC(CCN[Cu])NCC(CC(F)F)NC(=O)[Au],6.982904495075029e-05
4641,13583,CC(CN(C)CC(O[Cu])C(C)(C)C)OC(=O)[Au],1.86211977107402e-05
855,13584,CCC(CC)(CNC(=O)C(C)NC(=O)[Au])O[Cu],5.8004341672598094e-05
2980,13585,CC(C)(CNC(C)(C)C(C)(C)OC(=O)[Au])O[Cu],5.37831478425713e-05
727,13586,CC(CN(C(N)=O)C(C)COC(=O)[Au])O[Cu],4.69918459781081e-05
3708,13587,CC(CCCN(C)C(C)CCO[Cu])OC(=O)[Au],5.22409280519956e-05
2367,13588,CCC(C)(C)NC(=O)CC(CN[Cu])OC(=O)[Au],5.19038835270219e-05
2982,13589,CC(C)C(C)(O[Cu])C(=O)N(C)CCOC(=O)[Au],5.137267553370712e-05
453,13590,CC(CCNC(=O)C(C)N[Cu])NC(=O)[Au],4.099200216596071e-05
117,13591,CC(C)(C)C(OC(=O)[Au])C(=O)NOCCO[Cu],4.7386329327160496e-05
3064,13592,C=CCCCC(N[Cu])C(=O)NCCNC(=O)[Au],9.18549475650064e-05
5582,13594,CCN(C(=O)C(NC(=O)[Au])C(C)O[Cu])C(C)C#N,6.27391488285067e-05
24,13595,CCC(=O)NCC(CNCCOC(=O)[Au])O[Cu],9.49548201755226e-05
5553,13596,CCC(C)NC(CC)(CO[Cu])COC(=O)[Au],3.5235007727027504e-05
3438,13597,CCCCC(=O)NC(COC(=O)[Au])C(C)O[Cu],5.34902660947883e-05
281,13598,C#CCN(CC)CC(COC(=O)[Au])O[Cu],6.85019018204408e-05
5986,13599,C=CC(C)(CNCC(=O)CCOC(=O)[Au])O[Cu],0.0001189674789914
5792,13600,CCC(C)N(CCCCOC(=O)[Au])CCO[Cu],4.27370117564375e-05
5533,13601,CCCC(COC(=O)[Au])NCC(CCC)O[Cu],4.85000770294274e-05
2507,13602,CC(CO[Cu])(COC(=O)[Au])C(=O)OCC#N,2.72803339897728e-05
5671,13603,CCCN(CCCC(C)O[Cu])CCOC(=O)[Au],0.0001003244328665
3976,13604,CC(N[Cu])C(=O)NC(CCOC(=O)[Au])C(C)C,5.30268378496361e-05
5307,13605,CCC(CO[Cu])NC(C)C(C)(C)COC(=O)[Au],4.44103634647488e-05
5057,13606,COCC(C)(C)N(C)CC(COC(=O)[Au])O[Cu],5.13700647226525e-05
1365,13607,CC(C)C(COC(=O)[Au])NCC(O[Cu])C(C)C,3.86763050376264e-05
104,13608,CC(C)(CNCCCCCCNC(=O)[Au])N[Cu],0.000126960562452
5340,13609,CC(N[Cu])C(=O)NCCCCCCNC(=O)[Au],7.196217508281791e-05
5933,13610,C#CC(C)(CC)NCC(COC(=O)[Au])O[Cu],2.83910641916542e-05
4158,13611,CC(C)(C)NC(=O)NCC(CO[Cu])OC(=O)[Au],3.5357231584671504e-05
3581,13612,CCC(CNCC(CO[Cu])C(C)C)OC(=O)[Au],3.65238095889782e-05
5140,13613,CCC(C)N(CCO[Cu])CC(C)COC(=O)[Au],4.787177024992101e-05
2648,13614,CC(OC(=O)[Au])C(C)N(C)CC(C)(C)CN[Cu],3.01803990853512e-05
5758,13615,CC(C)=CCCNC(CO[Cu])COC(=O)[Au],3.66325359644163e-05
3518,13616,CCCN(CC(=O)O)CC(COC(=O)[Au])O[Cu],5.32531786791654e-05
5587,13617,C=CC(O[Cu])C(=O)NC(C)CCOC(=O)[Au],4.3054052481968e-05
4834,13618,CC(C)C(CCO[Cu])NC(=O)CNC(=O)[Au],2.36162367249588e-05
2929,13619,CCC(CO[Cu])C(=O)N(C)C(C)COC(=O)[Au],4.65200965158196e-05
5039,13620,CN(CCCOC(=O)[Au])CC(C)(C)CO[Cu],6.149488514369e-05
5023,13621,CN(CC(C)(C)C)C(=O)C(COC(=O)[Au])N[Cu],1.55422632440344e-05
779,13622,CCC(CNC(COC(=O)[Au])C(C)C)O[Cu],3.93814150326504e-05
566,13623,CC(CNCC(O[Cu])C(C)C)COC(=O)[Au],3.2438856960964e-05
4947,13624,CC(CCOC(=O)[Au])NCCCCO[Cu],0.0001135343036519
5514,13625,CC(C)C(CNC(=O)CCOC(=O)[Au])O[Cu],5.935196240654879e-05
2942,13626,CC(CCCCO[Cu])NC(=O)CCOC(=O)[Au],5.60345710672697e-05
1203,13627,CCC(COC(=O)[Au])NC(=O)C(C)(CC)N[Cu],3.05754917051327e-05
5537,13628,CC(C)C(C)(COC(=O)[Au])NC(=O)CCN[Cu],3.46392536684823e-05
5720,13629,CC(N[Cu])C(C)C(=O)NCCCCNC(=O)[Au],6.22542770535385e-05
1593,13630,COCCN(C)CC(O[Cu])C(C)OC(=O)[Au],6.284006480558771e-05
3852,13631,CNC(=O)C(CO[Cu])NC(C)C(C)OC(=O)[Au],0.0001093912318965
2921,13632,CCC(N[Cu])C(=O)NCCCOC(=O)[Au],6.708923012839809e-05
1522,13633,COC(C)(C)CN(C)CC(CO[Cu])OC(=O)[Au],4.4931123252496704e-05
3270,13634,CC(C)C(CCOC(=O)[Au])NCC(C)(C)O[Cu],2.93496397158836e-05
3185,13635,COC(C)CN(CCCOC(=O)[Au])CCO[Cu],0.0001055102926586
5017,13636,CCC(OC(=O)[Au])C(C)C(=O)NCCCO[Cu],5.31121134860895e-05
3833,13637,C=CC(CNC(C)CCOC(=O)[Au])O[Cu],0.0001108218981336
2838,13638,CCC(CNCC(CC)OC(=O)[Au])N[Cu],4.66607251708593e-05
1996,13639,CN(CCO[Cu])C(=O)C(NC(=O)[Au])C(C)(C)C,3.18468596528968e-05
1454,13640,CCC(F)(F)C(=O)NCC(CN[Cu])OC(=O)[Au],8.23191522605788e-05
4022,13641,CC(CNCC(OC(=O)[Au])C(C)(C)C)O[Cu],5.07345305067363e-05
1887,13642,CCCCC(CNC(C)COC(=O)[Au])O[Cu],4.9306634680063895e-05
3351,13643,CCC(CC)NC(CCO[Cu])CCOC(=O)[Au],4.03656182298729e-05
3834,13644,C=CCCCNC(=O)C(CCN[Cu])NC(=O)[Au],7.309383585393771e-05
5464,13646,CCOCC(CN(C)C(C)COC(=O)[Au])O[Cu],7.035389471985961e-05
4684,13647,CC(C)C(C)(OC(=O)[Au])C(=O)NCCO[Cu],4.42127994383715e-05
4258,13648,CCCCC(CNCC(C)(C)OC(=O)[Au])O[Cu],5.82610005308104e-05
3059,13649,CC(NC(=O)CN[Cu])C(C)(C)OC(=O)[Au],4.07843454671168e-05
5919,13650,CCC=C(C)C(=O)NCC(CN[Cu])OC(=O)[Au],3.41750705929615e-05
466,13651,CC(CS(=O)(=O)C(C)CCO[Cu])OC(=O)[Au],5.5487261870630506e-05
4063,13652,C=CC(C)(OC(=O)[Au])C(=O)NCC(C)(C)O[Cu],4.4939435744571296e-05
237,13653,CCN(C)CC(C)(CO[Cu])COC(=O)[Au],4.054051198185221e-05
882,13654,CC(CO[Cu])N(C)CCOC(=O)[Au],7.921817932273499e-05
4952,13655,CC(CN(CCOC(=O)[Au])CC(C)(C)C)O[Cu],1.47059963203e-05
761,13656,CCN(CCCOC(=O)[Au])C(C)CO[Cu],9.02123126674881e-05
1440,13657,CC(C)C(CCOC(=O)[Au])NCCCO[Cu],4.93883867076291e-05
5569,13658,CC(CC(C)NC(=O)C(C)(C)NC(=O)[Au])N[Cu],6.282560445412111e-05
5393,13659,CCC(COC(=O)[Au])NC(=O)C(CC)CO[Cu],3.84143101094805e-05
3432,13660,CC(CC(=O)NC(C)CNC(=O)[Au])N[Cu],4.56314113698166e-05
2534,13661,C=CC(CO[Cu])NC(=O)C(C=C)OC(=O)[Au],5.856975806616391e-05
